pathways	n_tested	terms	rawp	FDR_BY	STANDARD_NAME	SYSTEMATIC_NAME	EXTERNAL_DETAILS_URL	CHIP	CATEGORY_CODE	SUB_CATEGORY_CODE	CONTRIBUTOR	CONTRIBUTOR_ORG	DESCRIPTION_BRIEF	GOID
path223	421	GOBP_VASCULATURE_DEVELOPMENT	3.0859192691582604e-4	0.0088416853771013	GO_VASCULATURE_DEVELOPMENT	M14048	http://amigo.geneontology.org/amigo/term/GO:0001944	EntrezGeneIds	C5	BP	Gene Ontology	GO	The process whose specific outcome is the progression of the vasculature over time, from its formation to the mature structure. The vasculature is an interconnected tubular multi-tissue structure that contains fluid that is actively transported around the organism.	GO:0001944
path176	258	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	3.086724226390344e-4	0.0088416853771013	GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	M14679	http://amigo.geneontology.org/amigo/term/GO:0001819	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that activates or increases the frequency, rate or extent of production of a cytokine.	GO:0001819
path5484	18	GOBP_REGULATION_OF_NEURON_PROJECTION_REGENERATION	3.08746204836662e-4	0.0088416853771013	GO_REGULATION_OF_NEURON_PROJECTION_REGENERATION	M14165	http://amigo.geneontology.org/amigo/term/GO:0070570	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that modulates the rate, frequency or extent of neuron projection regeneration, the regrowth of neuronal processes such as axons or dendrites following their loss or damage.	GO:0070570
path2048	59	GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	3.101470109097873e-4	0.008878200562932485	GO_ANTIMICROBIAL_HUMORAL_RESPONSE	M10380	http://amigo.geneontology.org/amigo/term/GO:0019730	EntrezGeneIds	C5	BP	Gene Ontology	GO	An immune response against microbes mediated through a body fluid. Examples of this process are seen in the antimicrobial humoral response of Drosophila melanogaster and Mus musculus.	GO:0019730
path3222	7	GOBP_GLUCOCORTICOID_SECRETION	3.106538755762725e-4	0.008889106755110263	GO_GLUCOCORTICOID_SECRETION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path3105	35	GOBP_THIOESTER_BIOSYNTHETIC_PROCESS	3.11438776016796e-4	0.00890795665696192	GO_THIOESTER_BIOSYNTHETIC_PROCESS	M15448	http://amigo.geneontology.org/amigo/term/GO:0035384	EntrezGeneIds	C5	BP	Gene Ontology	GO	The chemical reactions and pathways resulting in the formation of a thioester, a compound of general formula RC(=O)SR' in which the linking oxygen in an ester is replaced by a sulfur atom. They are the product of esterification between a carboxylic acid and a thiol.	GO:0035384
path4827	39	GOBP_MODULATION_BY_HOST_OF_SYMBIONT_PROCESS	3.1165384998892533e-4	0.008910499379581141	GO_MODULATION_BY_HOST_OF_SYMBIONT_PROCESS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path6776	8	GOBP_REGULATION_OF_RNA_POLYMERASE_II_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING	3.12389656074643e-4	0.008927922277754376	GO_REGULATION_OF_RNA_POLYMERASE_II_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path2293	51	GOBP_REGULATION_OF_BONE_MINERALIZATION	3.1271982940652457e-4	0.008933743011310757	GO_REGULATION_OF_BONE_MINERALIZATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path2234	408	GOBP_REGULATION_OF_PROTEOLYSIS	3.1374488185726123e-4	0.008959402234541345	GO_REGULATION_OF_PROTEOLYSIS	M16059	http://amigo.geneontology.org/amigo/term/GO:0030162	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that modulates the frequency, rate or extent of the hydrolysis of a peptide bond or bonds within a protein.	GO:0030162
path3572	28	GOBP_NEGATIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	3.1414655082256536e-4	0.008967246365882094	GO_NEGATIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	M14214	http://amigo.geneontology.org/amigo/term/GO:0043124	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that stops, prevents, or reduces the frequency, rate or extent of -kappaB kinase/NF-kappaB signaling.	GO:0043124
path6508	31	GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY	3.1446012753840103e-4	0.008972570600027078	GO_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY	M10799	http://amigo.geneontology.org/amigo/term/GO:1901185	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that stops, prevents or reduces the frequency, rate or extent of ERBB signaling pathway.	GO:1901185
path4845	73	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	3.150576446283842e-4	0.008983021836619871	GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	M10087	http://amigo.geneontology.org/amigo/term/GO:0051928	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that activates or increases the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.	GO:0051928
path3213	7	GOBP_DORSAL_AORTA_DEVELOPMENT	3.1511125905783765e-4	0.008983021836619871	GO_DORSAL_AORTA_DEVELOPMENT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path6880	24	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	3.152507302148628e-4	0.008983021836619871	GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	M10079	http://amigo.geneontology.org/amigo/term/GO:1903573	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that stops, prevents or reduces the frequency, rate or extent of a response to endoplasmic reticulum stress.	GO:1903573
path1948	16	GOBP_PEPTIDYL_LYSINE_TRIMETHYLATION	3.1533522057679124e-4	0.008983021836619871	GO_PEPTIDYL_LYSINE_TRIMETHYLATION	M15561	http://amigo.geneontology.org/amigo/term/GO:0018023	EntrezGeneIds	C5	BP	Gene Ontology	GO	The methylation of peptidyl-lysine to form peptidyl-N6,N6,N6-trimethyl-L-lysine.	GO:0018023
path6135	175	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	3.156316421550093e-4	0.008987840470329694	GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	M13922	http://amigo.geneontology.org/amigo/term/GO:0097193	EntrezGeneIds	C5	BP	Gene Ontology	GO	A series of molecular signals in which an intracellular signal is conveyed to trigger the apoptotic death of a cell. The pathway starts with reception of an intracellular signal (e.g. DNA damage, endoplasmic reticulum stress, oxidative stress etc.), and ends when the execution phase of apoptosis is triggered. The intrinsic apoptotic signaling pathway is crucially regulated by permeabilization of the mitochondrial outer membrane (MOMP).	GO:0097193
path356	319	GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	3.1624722215971486e-4	0.009001739824681807	GO_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	M14205	http://amigo.geneontology.org/amigo/term/GO:0002444	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process involved in the carrying out of an immune response by a myeloid leukocyte.	GO:0002444
path7258	3	GOBP_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	3.166243974331754e-4	0.009008844701255509	GO_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path4442	297	GOBP_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS	3.167760795415238e-4	0.009009530531258657	GO_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS	M14669	http://amigo.geneontology.org/amigo/term/GO:0048871	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process involved in the maintenance of an internal steady state at the level of the multicellular organism.	GO:0048871
path880	14	GOBP_LEUKOTRIENE_METABOLIC_PROCESS	3.1694274267520125e-4	0.009010641717701565	GO_LEUKOTRIENE_METABOLIC_PROCESS	M16416	http://amigo.geneontology.org/amigo/term/GO:0006691	EntrezGeneIds	C5	BP	Gene Ontology	GO	The chemical reactions and pathways involving leukotriene, a pharmacologically active substance derived from a polyunsaturated fatty acid, such as arachidonic acid.	GO:0006691
path2583	25	GOBP_INTRACELLULAR_LIPID_TRANSPORT	3.1812024045194825e-4	0.009040478345155409	GO_INTRACELLULAR_LIPID_TRANSPORT	M15177	http://amigo.geneontology.org/amigo/term/GO:0032365	EntrezGeneIds	C5	BP	Gene Ontology	GO	The directed movement of lipids within cells.	GO:0032365
path3327	88	GOBP_ERBB_SIGNALING_PATHWAY	3.186828422845337e-4	0.009050175924978364	GO_ERBB_SIGNALING_PATHWAY	M12775	http://amigo.geneontology.org/amigo/term/GO:0038127	EntrezGeneIds	C5	BP	Gene Ontology	GO	A series of molecular signals initiated by binding of a ligand to a member of the ERBB family of receptor tyrosine kinases on the surface of a cell, and ending with regulation of a downstream cellular process, e.g. transcription.	GO:0038127
path3690	28	GOBP_KERATINOCYTE_PROLIFERATION	3.188108271446751e-4	0.009050175924978364	GO_KERATINOCYTE_PROLIFERATION	M10787	http://amigo.geneontology.org/amigo/term/GO:0043616	EntrezGeneIds	C5	BP	Gene Ontology	GO	The multiplication or reproduction of keratinocytes, resulting in the expansion of a cell population. Keratinocytes are epidermal cells which synthesize keratin and undergo a characteristic change as they move upward from the basal layers of the epidermis to the cornified (horny) layer of the skin.	GO:0043616
path3207	16	GOBP_ENTEROENDOCRINE_CELL_DIFFERENTIATION	3.1884594360476177e-4	0.009050175924978364	GO_ENTEROENDOCRINE_CELL_DIFFERENTIATION	M14305	http://amigo.geneontology.org/amigo/term/GO:0035883	EntrezGeneIds	C5	BP	Gene Ontology	GO	The process in which a relatively unspecialized cell acquires specialized structural and/or functional features of an enteroendocrine cell. Enteroendocrine cells are hormonally active epithelial cells in the gut that constitute the diffuse neuroendocrine system.	GO:0035883
path1493	45	GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY	3.192081477247027e-4	0.009054449747964984	GO_NEGATIVE_REGULATION_OF_AUTOPHAGY	M12149	http://amigo.geneontology.org/amigo/term/GO:0010507	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that stops, prevents, or reduces the frequency, rate or extent of autophagy. Autophagy is the process in which cells digest parts of their own cytoplasm.	GO:0010507
path2939	84	GOBP_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	3.192529423486761e-4	0.009054449747964984	GO_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	M10803	http://amigo.geneontology.org/amigo/term/GO:0034250	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving amides.	GO:0034250
path1457	15	GOBP_RESPONSE_TO_LITHIUM_ION	3.1957930435964806e-4	0.009060067239393984	GO_RESPONSE_TO_LITHIUM_ION	M14953	http://amigo.geneontology.org/amigo/term/GO:0010226	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lithium (Li+) ion stimulus.	GO:0010226
path2215	37	GOBP_LAMELLIPODIUM_ASSEMBLY	3.198626835194782e-4	0.009061651409907232	GO_LAMELLIPODIUM_ASSEMBLY	M16776	http://amigo.geneontology.org/amigo/term/GO:0030032	EntrezGeneIds	C5	BP	Gene Ontology	GO	Formation of a lamellipodium, a thin sheetlike extension of the surface of a migrating cell.	GO:0030032
path6375	39	GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE	3.1989181544936633e-4	0.009061651409907232	GO_EXPORT_ACROSS_PLASMA_MEMBRANE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path2185	6	GOBP_PROTEIN_MATURATION_BY_PROTEIN_FOLDING	3.2003793035567305e-4	0.009061985074478392	GO_PROTEIN_MATURATION_BY_PROTEIN_FOLDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path7114	28	GOBP_NEGATIVE_REGULATION_OF_CHROMATIN_ORGANIZATION	3.202766750200755e-4	0.009061985074478392	GO_NEGATIVE_REGULATION_OF_CHROMATIN_ORGANIZATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path2632	65	GOBP_RESPONSE_TO_RETINOIC_ACID	3.2028855658766176e-4	0.009061985074478392	GO_RESPONSE_TO_RETINOIC_ACID	M15050	http://amigo.geneontology.org/amigo/term/GO:0032526	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a retinoic acid stimulus.	GO:0032526
path1012	61	GOBP_GOLGI_ORGANIZATION	3.2135341754956033e-4	0.009087508075134707	GO_GOLGI_ORGANIZATION	M16920	http://amigo.geneontology.org/amigo/term/GO:0007030	EntrezGeneIds	C5	BP	Gene Ontology	GO	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the Golgi apparatus.	GO:0007030
path3845	24	GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	3.2149660412890613e-4	0.009087508075134707	GO_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	M11124	http://amigo.geneontology.org/amigo/term/GO:0045070	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that activates or increases the frequency, rate or extent of viral genome replication.	GO:0045070
path4775	136	GOBP_PROTEIN_MATURATION	3.2157669291902463e-4	0.009087508075134707	GO_PROTEIN_MATURATION	M10777	http://amigo.geneontology.org/amigo/term/GO:0051604	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process leading to the attainment of the full functional capacity of a protein.	GO:0051604
path7478	6	GOBP_REGULATION_OF_CAVEOLIN_MEDIATED_ENDOCYTOSIS	3.218593616327669e-4	0.009091857875447862	GO_REGULATION_OF_CAVEOLIN_MEDIATED_ENDOCYTOSIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1750	13	GOBP_RESPONSE_TO_MUSCLE_ACTIVITY	3.2204171658357196e-4	0.009093371675053266	GO_RESPONSE_TO_MUSCLE_ACTIVITY	M14486	http://amigo.geneontology.org/amigo/term/GO:0014850	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a muscle activity stimulus.	GO:0014850
path4727	12	GOBP_RESPONSE_TO_CORTICOSTERONE	3.223639156576529e-4	0.009098831412639079	GO_RESPONSE_TO_CORTICOSTERONE	M14370	http://amigo.geneontology.org/amigo/term/GO:0051412	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a corticosterone stimulus. Corticosterone is a 21 carbon steroid hormone of the corticosteroid type, produced in the cortex of the adrenal glands. In many species, corticosterone is the principal glucocorticoid, involved in regulation of fuel metabolism, immune reactions, and stress responses.	GO:0051412
path6531	20	GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	3.2388654431703416e-4	0.009138155785169409	GO_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	M16246	http://amigo.geneontology.org/amigo/term/GO:1901381	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that activates or increases the frequency, rate or extent of potassium ion transmembrane transport.	GO:1901381
path6940	22	GOBP_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	3.2433689858190733e-4	0.009147207611705899	GO_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path2482	7	GOBP_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS	3.247850755898515e-4	0.00915619083101352	GO_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path4207	29	GOBP_LIPID_PHOSPHORYLATION	3.2501413930697247e-4	0.009158992205207345	GO_LIPID_PHOSPHORYLATION	M14497	http://amigo.geneontology.org/amigo/term/GO:0046834	EntrezGeneIds	C5	BP	Gene Ontology	GO	The process of introducing one or more phosphate groups into a lipid, any member of a group of substances soluble in lipid solvents but only sparingly soluble in aqueous solvents.	GO:0046834
path7370	13	GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	3.252402771104003e-4	0.009160979117134293	GO_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	M15864	http://amigo.geneontology.org/amigo/term/GO:2000648	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that activates or increases the frequency, rate or extent of stem cell proliferation.	GO:2000648
path5140	22	GOBP_MAMMARY_GLAND_DUCT_MORPHOGENESIS	3.253440915095775e-4	0.009160979117134293	GO_MAMMARY_GLAND_DUCT_MORPHOGENESIS	M16170	http://amigo.geneontology.org/amigo/term/GO:0060603	EntrezGeneIds	C5	BP	Gene Ontology	GO	The process in which anatomical structures of the mammary ducts are generated and organized. Mammary ducts are epithelial tubes that transport milk.	GO:0060603
path4847	23	GOBP_SYNAPTIC_TRANSMISSION_GABAERGIC	3.2609325403936236e-4	0.009176407790881996	GO_SYNAPTIC_TRANSMISSION_GABAERGIC	NA	NA	NA	NA	NA	NA	NA	NA	NA
path6884	5	GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	3.264627271515924e-4	0.009176407790881996	GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path981	137	GOBP_HUMORAL_IMMUNE_RESPONSE	3.26466615614585e-4	0.009176407790881996	GO_HUMORAL_IMMUNE_RESPONSE	M12755	http://amigo.geneontology.org/amigo/term/GO:0006959	EntrezGeneIds	C5	BP	Gene Ontology	GO	An immune response mediated through a body fluid.	GO:0006959
path3561	257	GOBP_REGULATION_OF_GTPASE_ACTIVITY	3.2654262613034894e-4	0.009176407790881996	GO_REGULATION_OF_GTPASE_ACTIVITY	M16525	http://amigo.geneontology.org/amigo/term/GO:0043087	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that modulates the rate of GTP hydrolysis by a GTPase.	GO:0043087
path6853	14	GOBP_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING	3.265747738420282e-4	0.009176407790881996	GO_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path3997	31	GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	3.266716732447155e-4	0.009176407790881996	GO_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	M12274	http://amigo.geneontology.org/amigo/term/GO:0045814	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any epigenetic process that stops, prevents or reduces the rate of gene expression.	GO:0045814
path6306	7	GOBP_TRANS_SYNAPTIC_SIGNALING_MODULATING_SYNAPTIC_TRANSMISSION	3.269599635317148e-4	0.009180854150906923	GO_TRANS_SYNAPTIC_SIGNALING_MODULATING_SYNAPTIC_TRANSMISSION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1552	75	GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	3.2719378997654445e-4	0.009183768269866388	GO_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1034	93	GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT	3.277527137034899e-4	0.009195801370850925	GO_MITOTIC_CELL_CYCLE_CHECKPOINT	M14035	http://amigo.geneontology.org/amigo/term/GO:0007093	EntrezGeneIds	C5	BP	Gene Ontology	GO	A cell cycle checkpoint that ensures accurate chromosome replication and segregation by preventing progression through a mitotic cell cycle until conditions are suitable for the cell to proceed to the next stage.	GO:0007093
path1164	307	GOBP_SENSORY_PERCEPTION	3.2853728572268965e-4	0.009214153443927509	GO_SENSORY_PERCEPTION	M10248	http://amigo.geneontology.org/amigo/term/GO:0007600	EntrezGeneIds	C5	BP	Gene Ontology	GO	The series of events required for an organism to receive a sensory stimulus, convert it to a molecular signal, and recognize and characterize the signal. This is a neurological process.	GO:0007600
path2804	8	GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	3.289200539313689e-4	0.009221226434010719	GO_POSITIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	M11294	http://amigo.geneontology.org/amigo/term/GO:0033145	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that activates or increases the frequency, rate or extent of the activity of any intracellular steroid hormone receptor signaling pathway.	GO:0033145
path2945	11	GOBP_PRIMARY_ALCOHOL_CATABOLIC_PROCESS	3.295638549664012e-4	0.009235608924401187	GO_PRIMARY_ALCOHOL_CATABOLIC_PROCESS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path408	231	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	3.2976752224673264e-4	0.0092376507071363	GO_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	M15523	http://amigo.geneontology.org/amigo/term/GO:0002683	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that stops, prevents, or reduces the frequency, rate, or extent of an immune system process.	GO:0002683
path1448	12	GOBP_REGULATION_OF_PROTON_TRANSPORT	3.299415900577066e-4	0.009238862040918904	GO_REGULATION_OF_PROTON_TRANSPORT	M14164	http://amigo.geneontology.org/amigo/term/GO:0010155	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that modulates the frequency, rate or extent of proton transport into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.	GO:0010155
path6905	6	GOBP_REGULATION_OF_I_KAPPAB_PHOSPHORYLATION	3.3119240607235083e-4	0.009270211037514551	GO_REGULATION_OF_I_KAPPAB_PHOSPHORYLATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1923	62	GOBP_HISTONE_METHYLATION	3.315346923014284e-4	0.009276011869515682	GO_HISTONE_METHYLATION	M10934	http://amigo.geneontology.org/amigo/term/GO:0016571	EntrezGeneIds	C5	BP	Gene Ontology	GO	The modification of histones by addition of methyl groups.	GO:0016571
path2044	6	GOBP_CHOLINE_METABOLIC_PROCESS	3.316623524825997e-4	0.009276011869515682	GO_CHOLINE_METABOLIC_PROCESS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path6580	7	GOBP_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY	3.3195357394884674e-4	0.009278729231013602	GO_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path5592	53	GOBP_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS	3.320222911285721e-4	0.009278729231013602	GO_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS	M16302	http://amigo.geneontology.org/amigo/term/GO:0071260	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a mechanical stimulus.	GO:0071260
path6659	10	GOBP_NEGATIVE_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL	3.32611116506563e-4	0.009291507713181697	GO_NEGATIVE_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL	M16090	http://amigo.geneontology.org/amigo/term/GO:1902187	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that stops, prevents or reduces the frequency, rate or extent of viral release from host cell.	GO:1902187
path5546	31	GOBP_PROTEIN_K48_LINKED_UBIQUITINATION	3.34512952123171e-4	0.009340940591287927	GO_PROTEIN_K48_LINKED_UBIQUITINATION	M15645	http://amigo.geneontology.org/amigo/term/GO:0070936	EntrezGeneIds	C5	BP	Gene Ontology	GO	A protein ubiquitination process in which a polymer of ubiquitin, formed by linkages between lysine residues at position 48 of the ubiquitin monomers, is added to a protein. K48-linked ubiquitination targets the substrate protein for degradation.	GO:0070936
path2567	10	GOBP_REGULATION_OF_PROSTAGLANDIN_SECRETION	3.357524984701554e-4	0.009371847934430718	GO_REGULATION_OF_PROSTAGLANDIN_SECRETION	M10560	http://amigo.geneontology.org/amigo/term/GO:0032306	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that modulates the frequency, rate or extent of the regulated release of a prostaglandin from a cell.	GO:0032306
path2729	153	GOBP_RESPONSE_TO_INSULIN	3.36361418743704e-4	0.009385135165478386	GO_RESPONSE_TO_INSULIN	M12725	http://amigo.geneontology.org/amigo/term/GO:0032868	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an insulin stimulus. Insulin is a polypeptide hormone produced by the islets of Langerhans of the pancreas in mammals, and by the homologous organs of other organisms.	GO:0032868
path3028	312	GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	3.366998185941638e-4	0.009390866838300035	GO_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	M16782	http://amigo.geneontology.org/amigo/term/GO:0034762	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that modulates the frequency, rate or extent of the directed movement of a solute from one side of a membrane to the other.	GO:0034762
path5760	17	GOBP_GLOMERULAR_EPITHELIUM_DEVELOPMENT	3.3708160829834104e-4	0.009397431624043827	GO_GLOMERULAR_EPITHELIUM_DEVELOPMENT	M14527	http://amigo.geneontology.org/amigo/term/GO:0072010	EntrezGeneIds	C5	BP	Gene Ontology	GO	The process whose specific outcome is the progression of the glomerular epithelium over time, from its formation to the mature structure. The glomerular epithelium is an epithelial tissue that covers the outer surfaces of the glomerulus. The glomerular epithelium consists of both parietal and visceral epithelium. Metanephric glomerular parietal epithelial cells are specialized epithelial cells that form tight junctions as a barrier to protein transport. A metanephric glomerular visceral epithelial cell is a specialized epithelial cell that contains \feet\ that interdigitate with the \feet\ of other glomerular epithelial cells in the metanephros.	GO:0072010
path963	57	GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	3.372275250881875e-4	0.009397431624043827	GO_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path5116	198	GOBP_MUSCLE_TISSUE_DEVELOPMENT	3.373344045108355e-4	0.009397431624043827	GO_MUSCLE_TISSUE_DEVELOPMENT	M10365	http://amigo.geneontology.org/amigo/term/GO:0060537	EntrezGeneIds	C5	BP	Gene Ontology	GO	The progression of muscle tissue over time, from its initial formation to its mature state. Muscle tissue is a contractile tissue made up of actin and myosin fibers.	GO:0060537
path5675	10	GOBP_INOSITOL_PHOSPHATE_CATABOLIC_PROCESS	3.378998992532782e-4	0.00940947330213663	GO_INOSITOL_PHOSPHATE_CATABOLIC_PROCESS	M11032	http://amigo.geneontology.org/amigo/term/GO:0071545	EntrezGeneIds	C5	BP	Gene Ontology	GO	The chemical reactions and pathways resulting in the breakdown of an inositol phosphate, 1,2,3,4,5,6-cyclohexanehexol, with one or more phosphate groups attached.	GO:0071545
