pathways	n_tested	terms	rawp	FDR_BY	STANDARD_NAME	SYSTEMATIC_NAME	EXTERNAL_DETAILS_URL	CHIP	CATEGORY_CODE	SUB_CATEGORY_CODE	CONTRIBUTOR	CONTRIBUTOR_ORG	DESCRIPTION_BRIEF	GOID
path457	38	GOMF_DRUG_BINDING	0.0015992626003324788	0.030891989966960555	GO_DRUG_BINDING	M18602	http://amigo.geneontology.org/amigo/term/GO:0008144	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with a drug, any naturally occurring or synthetic substance, other than a nutrient, that, when administered or applied to an organism, affects the structure or functioning of the organism; in particular, any such substance used in the diagnosis, prevention, or treatment of disease.	GO:0008144
path308	28	GOMF_PROTEIN_KINASE_C_BINDING	0.001607496397637157	0.031006615172901503	GO_PROTEIN_KINASE_C_BINDING	M17890	http://amigo.geneontology.org/amigo/term/GO:0005080	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with protein kinase C.	GO:0005080
path870	21	GOMF_HISTONE_LYSINE_N_METHYLTRANSFERASE_ACTIVITY	0.0016348319562240578	0.031488835846176705	GO_HISTONE_LYSINE_N_METHYLTRANSFERASE_ACTIVITY	M18791	http://amigo.geneontology.org/amigo/term/GO:0018024	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives.	GO:0018024
path978	17	GOMF_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY	0.0016574294787381938	0.03187855060636284	GO_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY	M18368	http://amigo.geneontology.org/amigo/term/GO:0030291	EntrezGeneIds	C5	MF	Gene Ontology	GO	Stops, prevents or reduces the activity of a protein serine/threonine kinase.	GO:0030291
path423	36	GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING	0.0016898136792401703	0.032417757256004855	GO_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING	M18061	http://amigo.geneontology.org/amigo/term/GO:0005546	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with phosphatidylinositol-4,5-bisphosphate, a derivative of phosphatidylinositol in which the inositol ring is phosphorylated at the 4' and 5' positions.	GO:0005546
path1190	49	GOMF_CARGO_RECEPTOR_ACTIVITY	0.0016902726502995608	0.032417757256004855	GO_CARGO_RECEPTOR_ACTIVITY	M18649	http://amigo.geneontology.org/amigo/term/GO:0038024	EntrezGeneIds	C5	MF	Gene Ontology	GO	Combining selectively with an extracellular substance and delivering the substance into the cell via endocytosis.	GO:0038024
path1413	7	GOMF_METAL_ION_PROTON_ANTIPORTER_ACTIVITY	0.00170197753005007	0.03259587844438359	GO_METAL_ION_PROTON_ANTIPORTER_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path135	7	GOMF_ADENYLATE_CYCLASE_ACTIVITY	0.0017129402031730882	0.03275929991795158	GO_ADENYLATE_CYCLASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path638	2	GOMF_PORIN_ACTIVITY	0.0017159654294665117	0.03277067294323915	GO_PORIN_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path710	4	GOMF_O_ACETYLTRANSFERASE_ACTIVITY	0.0017345258566795287	0.03307827786758251	GO_O_ACETYLTRANSFERASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path727	13	GOMF_PEPTIDASE_ACTIVATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	0.0017417947985944129	0.0331699837091661	GO_PEPTIDASE_ACTIVATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	M18614	http://amigo.geneontology.org/amigo/term/GO:0016505	EntrezGeneIds	C5	MF	Gene Ontology	GO	Increases the activity of a peptidase that is involved in the apoptotic process.	GO:0016505
path352	4	GOMF_VOLUME_SENSITIVE_ANION_CHANNEL_ACTIVITY	0.001746611347987319	0.03321479443259124	GO_VOLUME_SENSITIVE_ANION_CHANNEL_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path469	14	GOMF_POLY_PYRIMIDINE_TRACT_BINDING	0.0017559422886440543	0.03334520686600798	GO_POLY_PYRIMIDINE_TRACT_BINDING	M18112	http://amigo.geneontology.org/amigo/term/GO:0008187	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with any stretch of pyrimidines (cytosine or uracil) in an RNA molecule.	GO:0008187
path98	41	GOMF_SINGLE_STRANDED_RNA_BINDING	0.0017661641636786255	0.03349214743561689	GO_SINGLE_STRANDED_RNA_BINDING	M18205	http://amigo.geneontology.org/amigo/term/GO:0003727	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with single-stranded RNA.	GO:0003727
path1003	5	GOMF_U1_SNRNA_BINDING	0.0017774667698972314	0.03365914060268338	GO_U1_SNRNA_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1404	112	GOMF_ACTIN_FILAMENT_BINDING	0.001789374462473552	0.03381533735833942	GO_ACTIN_FILAMENT_BINDING	M18088	http://amigo.geneontology.org/amigo/term/GO:0051015	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with an actin filament, also known as F-actin, a helical filamentous polymer of globular G-actin subunits.	GO:0051015
path54	2	GOMF_TRACE_AMINE_RECEPTOR_ACTIVITY	0.001790731238266314	0.03381533735833942	GO_TRACE_AMINE_RECEPTOR_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path500	4	GOMF_PROTEIN_PRENYLTRANSFERASE_ACTIVITY	0.001830076498250586	0.03450998167422013	GO_PROTEIN_PRENYLTRANSFERASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1256	3	GOMF_5_3_DNA_HELICASE_ACTIVITY	0.0018374655186219283	0.03459568067697247	GO_5_3_DNA_HELICASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path551	4	GOMF_UBIQUITIN_LIKE_MODIFIER_ACTIVATING_ENZYME_ACTIVITY	0.0018397529539916425	0.03459568067697247	GO_UBIQUITIN_LIKE_MODIFIER_ACTIVATING_ENZYME_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path504	8	GOMF_PROTEIN_TYROSINE_THREONINE_PHOSPHATASE_ACTIVITY	0.001845240832026372	0.034650550489847595	GO_PROTEIN_TYROSINE_THREONINE_PHOSPHATASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path345	49	GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON	0.0018482537482074142	0.03465885665111294	GO_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON	M18984	http://amigo.geneontology.org/amigo/term/GO:0005200	EntrezGeneIds	C5	MF	Gene Ontology	GO	The action of a molecule that contributes to the structural integrity of a cytoskeletal structure.	GO:0005200
path1673	137	GOMF_SULFUR_COMPOUND_BINDING	0.001852333602278232	0.03468711940316229	GO_SULFUR_COMPOUND_BINDING	M17957	http://amigo.geneontology.org/amigo/term/GO:1901681	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with a sulfur compound.	GO:1901681
path1306	35	GOMF_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING	0.001864123489546974	0.03485948292275088	GO_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING	M18113	http://amigo.geneontology.org/amigo/term/GO:0045309	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with a phosphorylated amino acid residue within a protein.	GO:0045309
path1296	13	GOMF_ATPASE_ACTIVITY_COUPLED_TO_TRANSMEMBRANE_MOVEMENT_OF_IONS_ROTATIONAL_MECHANISM	0.0018819291631808623	0.035143709579770574	GO_ATPASE_ACTIVITY_COUPLED_TO_TRANSMEMBRANE_MOVEMENT_OF_IONS_ROTATIONAL_MECHANISM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1173	2	GOMF_GANGLIOSIDE_BINDING	0.0019119274009458524	0.03565452267280964	GO_GANGLIOSIDE_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1483	14	GOMF_METALLOAMINOPEPTIDASE_ACTIVITY	0.0019290346524164712	0.03592385953631393	GO_METALLOAMINOPEPTIDASE_ACTIVITY	M19051	http://amigo.geneontology.org/amigo/term/GO:0070006	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the hydrolysis of N-terminal amino acid residues from a polypeptide chain by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions.	GO:0070006
path1246	9	GOMF_RIBOSOMAL_SMALL_SUBUNIT_BINDING	0.00196368600919043	0.036518721600411586	GO_RIBOSOMAL_SMALL_SUBUNIT_BINDING	M18511	http://amigo.geneontology.org/amigo/term/GO:0043024	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with any part of the small ribosomal subunit.	GO:0043024
path204	46	GOMF_RIBONUCLEASE_ACTIVITY	0.0020092426137889256	0.03731447076755375	GO_RIBONUCLEASE_ACTIVITY	M19032	http://amigo.geneontology.org/amigo/term/GO:0004540	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the hydrolysis of phosphodiester bonds in chains of RNA.	GO:0004540
path732	5	GOMF_GLUTAMATE_BINDING	0.0020309203577163802	0.03766517665515527	GO_GLUTAMATE_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path444	31	GOMF_DNA_DEPENDENT_ATPASE_ACTIVITY	0.002049423374507788	0.03795612187769662	GO_DNA_DEPENDENT_ATPASE_ACTIVITY	M18727	http://amigo.geneontology.org/amigo/term/GO:0008094	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the reaction: ATP + H2O = ADP + phosphate; this reaction requires the presence of single- or double-stranded DNA, and it drives another reaction.	GO:0008094
path401	4	GOMF_VITAMIN_D_BINDING	0.0020572716686537954	0.03804920995436224	GO_VITAMIN_D_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path577	3	GOMF_GLUTATHIONE_DISULFIDE_OXIDOREDUCTASE_ACTIVITY	0.0020903422010658088	0.0386078889090983	GO_GLUTATHIONE_DISULFIDE_OXIDOREDUCTASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1287	3	GOMF_HISTONE_ACETYLTRANSFERASE_ACTIVITY_H3_K23_SPECIFIC	0.0020969683326215642	0.038654232183675766	GO_HISTONE_ACETYLTRANSFERASE_ACTIVITY_H3_K23_SPECIFIC	NA	NA	NA	NA	NA	NA	NA	NA	NA
path926	38	GOMF_SYNTAXIN_BINDING	0.002098585198646362	0.038654232183675766	GO_SYNTAXIN_BINDING	M17960	http://amigo.geneontology.org/amigo/term/GO:0019905	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with a syntaxin, a SNAP receptor involved in the docking of synaptic vesicles at the presynaptic zone of a synapse.	GO:0019905
path510	15	GOMF_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY	0.00210215066849777	0.038667081356234985	GO_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY	M17878	http://amigo.geneontology.org/amigo/term/GO:0008376	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the transfer of an N-acetylgalactosaminyl residue from UDP-N-acetyl-galactosamine to an oligosaccharide.	GO:0008376
path808	1	GOMF_AMMONIA_LYASE_ACTIVITY	0.002119834339309724	0.03893923272252222	GO_AMMONIA_LYASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path89	20	GOMF_STEROID_HORMONE_RECEPTOR_ACTIVITY	0.0021335886331518457	0.03903234453574767	GO_STEROID_HORMONE_RECEPTOR_ACTIVITY	M18238	http://amigo.geneontology.org/amigo/term/GO:0003707	EntrezGeneIds	C5	MF	Gene Ontology	GO	Combining with a steroid hormone and transmitting the signal within the cell to initiate a change in cell activity or function.	GO:0003707
path1465	97	GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY	0.002134664090434889	0.03903234453574767	GO_ENDOPEPTIDASE_REGULATOR_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path196	5	GOMF_RIBONUCLEASE_P_ACTIVITY	0.002136483159120213	0.03903234453574767	GO_RIBONUCLEASE_P_ACTIVITY	M19004	http://amigo.geneontology.org/amigo/term/GO:0004526	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the endonucleolytic cleavage of RNA, removing 5' extra nucleotides from tRNA precursor.	GO:0004526
path1104	5	GOMF_RIBONUCLEASE_P_RNA_BINDING	0.002136483159120213	0.03903234453574767	GO_RIBONUCLEASE_P_RNA_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path643	19	GOMF_ANION_CATION_SYMPORTER_ACTIVITY	0.0021440956781018554	0.03911229494291131	GO_ANION_CATION_SYMPORTER_ACTIVITY	M18063	http://amigo.geneontology.org/amigo/term/GO:0015296	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: anion(out) + cation(out) = anion(in) + cation(in).	GO:0015296
path1594	23	GOMF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	0.0021466611293627204	0.03911229494291131	GO_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1528	83	GOMF_GROWTH_FACTOR_RECEPTOR_BINDING	0.002159087576219997	0.039285616880897184	GO_GROWTH_FACTOR_RECEPTOR_BINDING	M18816	http://amigo.geneontology.org/amigo/term/GO:0070851	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with a growth factor receptor.	GO:0070851
path775	22	GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_PENTOSYL_GROUPS	0.002186645751878103	0.03970143490443717	GO_TRANSFERASE_ACTIVITY_TRANSFERRING_PENTOSYL_GROUPS	M19109	http://amigo.geneontology.org/amigo/term/GO:0016763	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the transfer of a pentosyl group from one compound (donor) to another (acceptor).	GO:0016763
path110	7	GOMF_PROTEIN_GLUTAMINE_GAMMA_GLUTAMYLTRANSFERASE_ACTIVITY	0.0021878295842211546	0.03970143490443717	GO_PROTEIN_GLUTAMINE_GAMMA_GLUTAMYLTRANSFERASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path101	95	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	0.0022418086718457367	0.040626287338855115	GO_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	M18422	http://amigo.geneontology.org/amigo/term/GO:0003735	EntrezGeneIds	C5	MF	Gene Ontology	GO	The action of a molecule that contributes to the structural integrity of the ribosome.	GO:0003735
path791	26	GOMF_HYDROLASE_ACTIVITY_HYDROLYZING_N_GLYCOSYL_COMPOUNDS	0.00224732302344382	0.04067155291995741	GO_HYDROLASE_ACTIVITY_HYDROLYZING_N_GLYCOSYL_COMPOUNDS	M18748	http://amigo.geneontology.org/amigo/term/GO:0016799	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the hydrolysis of any N-glycosyl bond.	GO:0016799
path1118	3	GOMF_APOLIPOPROTEIN_A_I_BINDING	0.0022550049544333606	0.040755872931047814	GO_APOLIPOPROTEIN_A_I_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path506	7	GOMF_RNA_POLYMERASE_II_CTD_HEPTAPEPTIDE_REPEAT_KINASE_ACTIVITY	0.00226654181805163	0.04090954611117459	GO_RNA_POLYMERASE_II_CTD_HEPTAPEPTIDE_REPEAT_KINASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1696	4	GOMF_PROTEIN_ANTIGEN_BINDING	0.002287203990134561	0.04122729384868492	GO_PROTEIN_ANTIGEN_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1365	30	GOMF_TAU_PROTEIN_BINDING	0.0023049459172426222	0.04149162542538114	GO_TAU_PROTEIN_BINDING	M17965	http://amigo.geneontology.org/amigo/term/GO:0048156	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with tau protein. tau is a microtubule-associated protein, implicated in Alzheimer's disease, Down Syndrome and ALS.	GO:0048156
path1289	3	GOMF_RETINOIC_ACID_RESPONSIVE_ELEMENT_BINDING	0.0023150376993955474	0.04161772449782827	GO_RETINOIC_ACID_RESPONSIVE_ELEMENT_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1497	9	GOMF_DNA_POLYMERASE_BINDING	0.0023312228947607507	0.0418528839495437	GO_DNA_POLYMERASE_BINDING	M19154	http://amigo.geneontology.org/amigo/term/GO:0070182	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with a DNA polymerase.	GO:0070182
path25	12	GOMF_RNA_POLYMERASE_II_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING	0.0023571562001124583	0.042262194907202545	GO_RNA_POLYMERASE_II_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING	M18499	http://amigo.geneontology.org/amigo/term/GO:0000979	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with the regulatory region composed of the transcription start site and binding sites for transcription factors of the RNA polymerase II basal transcription machinery.	GO:0000979
path103	9	GOMF_TRANSLATION_ELONGATION_FACTOR_ACTIVITY	0.0023715497720826384	0.04246379397512314	GO_TRANSLATION_ELONGATION_FACTOR_ACTIVITY	M18250	http://amigo.geneontology.org/amigo/term/GO:0003746	EntrezGeneIds	C5	MF	Gene Ontology	GO	Functions in chain elongation during polypeptide synthesis at the ribosome.	GO:0003746
path1646	4	GOMF_SMALL_MOLECULE_SENSOR_ACTIVITY	0.0023933211331772447	0.042796786127362436	GO_SMALL_MOLECULE_SENSOR_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1067	2	GOMF_MEDIUM_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY	0.002418171115218785	0.04318387441639419	GO_MEDIUM_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1581	24	GOMF_RNA_POLYMERASE_ACTIVITY	0.002461107322528681	0.0438924965503757	GO_RNA_POLYMERASE_ACTIVITY	M19144	http://amigo.geneontology.org/amigo/term/GO:0034062	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the reaction: nucleoside triphosphate + RNA(n) = diphosphate + RNA(n+1); the synthesis of RNA from ribonucleotide triphosphates in the presence of a nucleic acid template.	GO:0034062
path1144	32	GOMF_METHYLATED_HISTONE_BINDING	0.00249734255144592	0.044479896102970214	GO_METHYLATED_HISTONE_BINDING	M17939	http://amigo.geneontology.org/amigo/term/GO:0035064	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with a histone protein in which a residue has been modified by methylation. Histones are any of a group of water-soluble proteins found in association with the DNA of plant and animal chromosomes.	GO:0035064
path946	4	GOMF_GLUTAMATE_GATED_CALCIUM_ION_CHANNEL_ACTIVITY	0.00252809719602285	0.044968260476569204	GO_GLUTAMATE_GATED_CALCIUM_ION_CHANNEL_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1109	9	GOMF_PROTEIN_DEACETYLASE_ACTIVITY	0.002553002576399956	0.04535143190083168	GO_PROTEIN_DEACETYLASE_ACTIVITY	M17984	http://amigo.geneontology.org/amigo/term/GO:0033558	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the hydrolysis of an acetyl group or groups from a protein substrate.	GO:0033558
path864	10	GOMF_SEMAPHORIN_RECEPTOR_ACTIVITY	0.0025579332693799867	0.0453623519257007	GO_SEMAPHORIN_RECEPTOR_ACTIVITY	M19213	http://amigo.geneontology.org/amigo/term/GO:0017154	EntrezGeneIds	C5	MF	Gene Ontology	GO	Combining with a semaphorin, and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity.	GO:0017154
path1560	5	GOMF_PHOSPHATIDYLCHOLINE_FLOPPASE_ACTIVITY	0.002560346205004007	0.0453623519257007	GO_PHOSPHATIDYLCHOLINE_FLOPPASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1083	18	GOMF_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BINDING	0.002592441269509636	0.04584673748273138	GO_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BINDING	M18687	http://amigo.geneontology.org/amigo/term/GO:0032266	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with phosphatidylinositol-3-phosphate, a derivative of phosphatidylinositol in which the inositol ring is phosphorylated at the 3' position.	GO:0032266
path1145	116	GOMF_PHOSPHATIDYLINOSITOL_BINDING	0.002594486692418916	0.04584673748273138	GO_PHOSPHATIDYLINOSITOL_BINDING	M18286	http://amigo.geneontology.org/amigo/term/GO:0035091	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with any inositol-containing glycerophospholipid, i.e. phosphatidylinositol (PtdIns) and its phosphorylated derivatives.	GO:0035091
path896	5	GOMF_OXALATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.002629871818445871	0.04641119483257519	GO_OXALATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	M17895	http://amigo.geneontology.org/amigo/term/GO:0019531	EntrezGeneIds	C5	MF	Gene Ontology	GO	Enables the transfer of oxalate from one side of the membrane to the other. Oxalate, or ethanedioic acid, occurs in many plants and is highly toxic to animals.	GO:0019531
path1670	10	GOMF_PHOSPHATIDYLGLYCEROL_BINDING	0.0026512994791137636	0.046728181267234	GO_PHOSPHATIDYLGLYCEROL_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path157	21	GOMF_AMINOPEPTIDASE_ACTIVITY	0.0026602819602108024	0.04680341414449551	GO_AMINOPEPTIDASE_ACTIVITY	M18202	http://amigo.geneontology.org/amigo/term/GO:0004177	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the hydrolysis of N-terminal amino acid residues from in a polypeptide chain.	GO:0004177
path251	3	GOMF_MAGNESIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	0.0026625107616513382	0.04680341414449551	GO_MAGNESIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1593	6	GOMF_STRUCTURAL_CONSTITUENT_OF_SYNAPSE	0.00267907892305042	0.04701583258906336	GO_STRUCTURAL_CONSTITUENT_OF_SYNAPSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1323	22	GOMF_EPHRIN_RECEPTOR_BINDING	0.0026815688032731403	0.04701583258906336	GO_EPHRIN_RECEPTOR_BINDING	M19124	http://amigo.geneontology.org/amigo/term/GO:0046875	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with an ephrin receptor.	GO:0046875
path954	4	GOMF_MHC_CLASS_I_PROTEIN_COMPLEX_BINDING	0.0027421805011750592	0.04801609527308271	GO_MHC_CLASS_I_PROTEIN_COMPLEX_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path353	11	GOMF_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY	0.002773789285956851	0.04850657547490333	GO_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY	M18125	http://amigo.geneontology.org/amigo/term/GO:0005227	EntrezGeneIds	C5	MF	Gene Ontology	GO	Enables the calcium concentration-regulatable energy-independent passage of cations across a lipid bilayer down a concentration gradient.	GO:0005227
path201	14	GOMF_EXORIBONUCLEASE_ACTIVITY	0.002777898772885178	0.04851551459130542	GO_EXORIBONUCLEASE_ACTIVITY	M18339	http://amigo.geneontology.org/amigo/term/GO:0004532	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the sequential cleavage of mononucleotides from a free 5' or 3' terminus of an RNA molecule.	GO:0004532
path1464	122	GOMF_PEPTIDASE_REGULATOR_ACTIVITY	0.0027957947177216238	0.04876489716218374	GO_PEPTIDASE_REGULATOR_ACTIVITY	M17907	http://amigo.geneontology.org/amigo/term/GO:0061134	EntrezGeneIds	C5	MF	Gene Ontology	GO	Modulates the activity of a peptidase, any enzyme that catalyzes the hydrolysis peptide bonds.	GO:0061134
path649	13	GOMF_SECONDARY_ACTIVE_MONOCARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.002834754405124648	0.04938055932094901	GO_SECONDARY_ACTIVE_MONOCARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path187	11	GOMF_LONG_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY	0.002844170956386211	0.049480664272319626	GO_LONG_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY	M18624	http://amigo.geneontology.org/amigo/term/GO:0004467	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the reaction: ATP + a long-chain carboxylic acid + CoA = AMP + diphosphate + an acyl-CoA; a long-chain fatty acid is a fatty acid with a chain length between C13 and C22.	GO:0004467
path508	19	GOMF_O_ACYLTRANSFERASE_ACTIVITY	0.002869576403735968	0.0498583150873511	GO_O_ACYLTRANSFERASE_ACTIVITY	M18606	http://amigo.geneontology.org/amigo/term/GO:0008374	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the transfer of an acyl group to an oxygen atom on the acceptor molecule.	GO:0008374
path250	5	GOMF_CALCIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	0.002887056444985514	0.05009746870819129	GO_CALCIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path480	74	GOMF_CYSTEINE_TYPE_PEPTIDASE_ACTIVITY	0.0028984553623203637	0.05018673012744609	GO_CYSTEINE_TYPE_PEPTIDASE_ACTIVITY	M17917	http://amigo.geneontology.org/amigo/term/GO:0008234	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the hydrolysis of peptide bonds in a polypeptide chain by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile.	GO:0008234
path302	27	GOMF_SCAVENGER_RECEPTOR_ACTIVITY	0.0028996450039268673	0.05018673012744609	GO_SCAVENGER_RECEPTOR_ACTIVITY	M18245	http://amigo.geneontology.org/amigo/term/GO:0005044	EntrezGeneIds	C5	MF	Gene Ontology	GO	Combining with any modified low-density lipoprotein (LDL) or other polyanionic ligand and delivering the ligand into the cell via endocytosis. Ligands include acetylated and oxidized LDL, Gram-positive and Gram-negative bacteria, apoptotic cells, beta-amyloid fibrils, and advanced glycation end products (AGEs).	GO:0005044
path1103	4	GOMF_CALMODULIN_DEPENDENT_PROTEIN_PHOSPHATASE_ACTIVITY	0.0029162647429903407	0.050409671957872125	GO_CALMODULIN_DEPENDENT_PROTEIN_PHOSPHATASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
