pathways	n_tested	terms	rawp	FDR_BY	STANDARD_NAME	SYSTEMATIC_NAME	EXTERNAL_DETAILS_URL	CHIP	CATEGORY_CODE	SUB_CATEGORY_CODE	CONTRIBUTOR	CONTRIBUTOR_ORG	DESCRIPTION_BRIEF	GOID
path437	14	GOCC_MICROVILLUS_MEMBRANE	0.40823922992374434	1	GO_MICROVILLUS_MEMBRANE	M17323	http://amigo.geneontology.org/amigo/term/GO:0031528	EntrezGeneIds	C5	CC	Gene Ontology	GO	The portion of the plasma membrane surrounding a microvillus.	GO:0031528
path286	26	GOCC_SCF_UBIQUITIN_LIGASE_COMPLEX	0.4083377144805141	1	GO_SCF_UBIQUITIN_LIGASE_COMPLEX	M17110	http://amigo.geneontology.org/amigo/term/GO:0019005	EntrezGeneIds	C5	CC	Gene Ontology	GO	A ubiquitin ligase complex in which a cullin from the Cul1 subfamily and a RING domain protein form the catalytic core; substrate specificity is conferred by a Skp1 adaptor and an F-box protein. SCF complexes are involved in targeting proteins for degradation by the proteasome. The best characterized complexes are those from yeast and mammals (with core subunits named Cdc53/Cul1, Rbx1/Hrt1/Roc1).	GO:0019005
path747	91	GOCC_TERTIARY_GRANULE	0.40852374343501785	1	GO_TERTIARY_GRANULE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path372	10	GOCC_INTRACILIARY_TRANSPORT_PARTICLE	0.4095219752086102	1	GO_INTRACILIARY_TRANSPORT_PARTICLE	M17560	http://amigo.geneontology.org/amigo/term/GO:0030990	EntrezGeneIds	C5	CC	Gene Ontology	GO	A nonmembrane-bound oligomeric protein complex that participates in bidirectional transport of molecules (cargo) along axonemal microtubules.	GO:0030990
path166	22	GOCC_CIS_GOLGI_NETWORK	0.40998959310089383	1	GO_CIS_GOLGI_NETWORK	M17593	http://amigo.geneontology.org/amigo/term/GO:0005801	EntrezGeneIds	C5	CC	Gene Ontology	GO	The network of interconnected tubular and cisternal structures located at the convex side of the Golgi apparatus, which abuts the endoplasmic reticulum.	GO:0005801
path404	183	GOCC_CELL_PROJECTION_MEMBRANE	0.41001910811181796	1	GO_CELL_PROJECTION_MEMBRANE	M17141	http://amigo.geneontology.org/amigo/term/GO:0031253	EntrezGeneIds	C5	CC	Gene Ontology	GO	The portion of the plasma membrane surrounding a cell surface projection.	GO:0031253
path392	79	GOCC_ANCHORED_COMPONENT_OF_MEMBRANE	0.41015532738938576	1	GO_ANCHORED_COMPONENT_OF_MEMBRANE	M17827	http://amigo.geneontology.org/amigo/term/GO:0031225	EntrezGeneIds	C5	CC	Gene Ontology	GO	The component of a membrane consisting of the gene products that are tethered to the membrane only by a covalently attached anchor, such as a lipid group that is embedded in the membrane. Gene products with peptide sequences that are embedded in the membrane are excluded from this grouping.	GO:0031225
path832	351	GOCC_DENDRITIC_TREE	0.4109509543740392	1	GO_DENDRITIC_TREE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path350	5	GOCC_RIBONUCLEASE_P_COMPLEX	0.412762360546879	1	GO_RIBONUCLEASE_P_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path351	5	GOCC_MULTIMERIC_RIBONUCLEASE_P_COMPLEX	0.412762360546879	1	GO_MULTIMERIC_RIBONUCLEASE_P_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path149	35	GOCC_MULTIVESICULAR_BODY	0.4155040065970439	1	GO_MULTIVESICULAR_BODY	M16981	http://amigo.geneontology.org/amigo/term/GO:0005771	EntrezGeneIds	C5	CC	Gene Ontology	GO	A type of endosome in which regions of the limiting endosomal membrane invaginate to form internal vesicles; membrane proteins that enter the internal vesicles are sequestered from the cytoplasm.	GO:0005771
path444	3	GOCC_G_PROTEIN_BETA_GAMMA_SUBUNIT_COMPLEX	0.4166897793385151	1	GO_G_PROTEIN_BETA_GAMMA_SUBUNIT_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path260	206	GOCC_APICAL_PLASMA_MEMBRANE	0.4167643036307733	1	GO_APICAL_PLASMA_MEMBRANE	M17606	http://amigo.geneontology.org/amigo/term/GO:0016324	EntrezGeneIds	C5	CC	Gene Ontology	GO	The region of the plasma membrane located at the apical end of the cell.	GO:0016324
path206	5	GOCC_ACETYLCHOLINE_GATED_CHANNEL_COMPLEX	0.41781794600564687	1	GO_ACETYLCHOLINE_GATED_CHANNEL_COMPLEX	M17592	http://amigo.geneontology.org/amigo/term/GO:0005892	EntrezGeneIds	C5	CC	Gene Ontology	GO	A homo- or hetero-pentameric protein complex that forms a transmembrane channel through which ions may pass in response to acetylcholine binding.	GO:0005892
path668	8	GOCC_DNA_PACKAGING_COMPLEX	0.4178468782496119	1	GO_DNA_PACKAGING_COMPLEX	M17506	http://amigo.geneontology.org/amigo/term/GO:0044815	EntrezGeneIds	C5	CC	Gene Ontology	GO	A protein complex that plays a role in the process of DNA packaging.	GO:0044815
path210	51	GOCC_CLATHRIN_COATED_PIT	0.41835043346585804	1	GO_CLATHRIN_COATED_PIT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path994	8	GOCC_BETA_CATENIN_TCF_COMPLEX	0.41975107709236026	1	GO_BETA_CATENIN_TCF_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path506	2	GOCC_INTERPHOTORECEPTOR_MATRIX	0.4202148686818964	1	GO_INTERPHOTORECEPTOR_MATRIX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path263	20	GOCC_CATENIN_COMPLEX	0.4216275993394954	1	GO_CATENIN_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path365	3	GOCC_MEIOTIC_COHESIN_COMPLEX	0.42319557318738205	1	GO_MEIOTIC_COHESIN_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path77	46	GOCC_PHOTORECEPTOR_OUTER_SEGMENT	0.42323896375586906	1	GO_PHOTORECEPTOR_OUTER_SEGMENT	M17796	http://amigo.geneontology.org/amigo/term/GO:0001750	EntrezGeneIds	C5	CC	Gene Ontology	GO	The outer segment of a vertebrate photoreceptor that contains discs of photoreceptive membranes.	GO:0001750
path134	455	GOCC_NUCLEOLUS	0.42355410656364806	1	GO_NUCLEOLUS	M17699	http://amigo.geneontology.org/amigo/term/GO:0005730	EntrezGeneIds	C5	CC	Gene Ontology	GO	A small, dense body one or more of which are present in the nucleus of eukaryotic cells. It is rich in RNA and protein, is not bounded by a limiting membrane, and is not seen during mitosis. Its prime function is the transcription of the nucleolar DNA into 45S ribosomal-precursor RNA, the processing of this RNA into 5.8S, 18S, and 28S components of ribosomal RNA, and the association of these components with 5S RNA and proteins synthesized outside the nucleolus. This association results in the formation of ribonucleoprotein precursors; these pass into the cytoplasm and mature into the 40S and 60S subunits of the ribosome.	GO:0005730
path279	66	GOCC_PML_BODY	0.42383834012311006	1	GO_PML_BODY	M17259	http://amigo.geneontology.org/amigo/term/GO:0016605	EntrezGeneIds	C5	CC	Gene Ontology	GO	A class of nuclear body; they react against SP100 auto-antibodies (PML, promyelocytic leukemia); cells typically contain 10-30 PML bodies per nucleus; alterations in the localization of PML bodies occurs after viral infection.	GO:0016605
path261	12	GOCC_APICOLATERAL_PLASMA_MEMBRANE	0.4241926046617548	1	GO_APICOLATERAL_PLASMA_MEMBRANE	M17465	http://amigo.geneontology.org/amigo/term/GO:0016327	EntrezGeneIds	C5	CC	Gene Ontology	GO	The apical end of the lateral plasma membrane of epithelial cells.	GO:0016327
path925	533	GOCC_SECRETORY_VESICLE	0.4252345576719447	1	GO_SECRETORY_VESICLE	M17119	http://amigo.geneontology.org/amigo/term/GO:0099503	EntrezGeneIds	C5	CC	Gene Ontology	GO	A cytoplasmic, membrane bound vesicle that is capable of fusing to the plasma membrane to release its contents into the extracellular space.	GO:0099503
path38	31	GOCC_HETEROCHROMATIN	0.4261894445827674	1	GO_HETEROCHROMATIN	M17538	http://amigo.geneontology.org/amigo/term/GO:0000792	EntrezGeneIds	C5	CC	Gene Ontology	GO	A compact and highly condensed form of chromatin.	GO:0000792
path877	618	GOCC_MEMBRANE_PROTEIN_COMPLEX	0.42644996747769887	1	GO_MEMBRANE_PROTEIN_COMPLEX	M17519	http://amigo.geneontology.org/amigo/term/GO:0098796	EntrezGeneIds	C5	CC	Gene Ontology	GO	Any protein complex that is part of a membrane.	GO:0098796
path638	1	GOCC_TRNA_METHYLTRANSFERASE_COMPLEX	0.42647265319749156	1	GO_TRNA_METHYLTRANSFERASE_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path936	38	GOCC_FICOLIN_1_RICH_GRANULE_MEMBRANE	0.4273397668117187	1	GO_FICOLIN_1_RICH_GRANULE_MEMBRANE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path840	5	GOCC_SPERM_PLASMA_MEMBRANE	0.4289694168080106	1	GO_SPERM_PLASMA_MEMBRANE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path292	95	GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	0.4323867286893473	1	GO_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	M17762	http://amigo.geneontology.org/amigo/term/GO:0019897	EntrezGeneIds	C5	CC	Gene Ontology	GO	The component of a plasma membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region.	GO:0019897
path580	485	GOCC_SOMATODENDRITIC_COMPARTMENT	0.4328592931930601	1	GO_SOMATODENDRITIC_COMPARTMENT	M17678	http://amigo.geneontology.org/amigo/term/GO:0036477	EntrezGeneIds	C5	CC	Gene Ontology	GO	The region of a neuron that includes the cell body (cell soma) and the dendrite, but excludes the axon.	GO:0036477
path302	125	GOCC_LAMELLIPODIUM	0.43332123336595507	1	GO_LAMELLIPODIUM	M17531	http://amigo.geneontology.org/amigo/term/GO:0030027	EntrezGeneIds	C5	CC	Gene Ontology	GO	A thin sheetlike process extended by the leading edge of a migrating cell or extending cell process; contains a dense meshwork of actin filaments.	GO:0030027
path328	461	GOCC_SECRETORY_GRANULE	0.4344301806377744	1	GO_SECRETORY_GRANULE	M17045	http://amigo.geneontology.org/amigo/term/GO:0030141	EntrezGeneIds	C5	CC	Gene Ontology	GO	A small subcellular vesicle, surrounded by a membrane, that is formed from the Golgi apparatus and contains a highly concentrated protein destined for secretion. Secretory granules move towards the periphery of the cell and upon stimulation, their membranes fuse with the cell membrane, and their protein load is exteriorized. Processing of the contained protein may take place in secretory granules.	GO:0030141
path988	5	GOCC_HFE_TRANSFERRIN_RECEPTOR_COMPLEX	0.43484624978055797	1	GO_HFE_TRANSFERRIN_RECEPTOR_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path12	11	GOCC_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX	0.435127289481941	1	GO_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX	M17783	http://amigo.geneontology.org/amigo/term/GO:0000159	EntrezGeneIds	C5	CC	Gene Ontology	GO	A protein complex that has protein serine/threonine phosphatase activity that is polycation-stimulated (PCS), being directly stimulated by protamine, polylysine, or histone H1; it constitutes a subclass of several enzymes activated by different histones and polylysine, and consists of catalytic, scaffolding, and regulatory subunits. The catalytic and scaffolding subunits form the core enzyme, and the holoenzyme also includes the regulatory subunit.	GO:0000159
path460	44	GOCC_GOLGI_CISTERNA	0.43616701927386115	1	GO_GOLGI_CISTERNA	M17235	http://amigo.geneontology.org/amigo/term/GO:0031985	EntrezGeneIds	C5	CC	Gene Ontology	GO	Any of the thin, flattened membrane-bounded compartments that form the central portion of the Golgi complex.	GO:0031985
path264	25	GOCC_MYOSIN_COMPLEX	0.43791789477792525	1	GO_MYOSIN_COMPLEX	M17375	http://amigo.geneontology.org/amigo/term/GO:0016459	EntrezGeneIds	C5	CC	Gene Ontology	GO	A protein complex, formed of one or more myosin heavy chains plus associated light chains and other proteins, that functions as a molecular motor; uses the energy of ATP hydrolysis to move actin filaments or to move vesicles or other cargo on fixed actin filaments; has magnesium-ATPase activity and binds actin. Myosin classes are distinguished based on sequence features of the motor, or head, domain, but also have distinct tail regions that are believed to bind specific cargoes.	GO:0016459
path131	12	GOCC_TELOMERASE_HOLOENZYME_COMPLEX	0.43801731596711213	1	GO_TELOMERASE_HOLOENZYME_COMPLEX	M17066	http://amigo.geneontology.org/amigo/term/GO:0005697	EntrezGeneIds	C5	CC	Gene Ontology	GO	Telomerase is a ribonucleoprotein enzyme complex, with a minimal catalytic core composed of a catalytic reverse transcriptase subunit and an RNA subunit that provides the template for telomeric DNA addition. In vivo, the holoenzyme complex often contains additional subunits.	GO:0005697
path557	57	GOCC_SPECIFIC_GRANULE_MEMBRANE	0.4406209658481719	1	GO_SPECIFIC_GRANULE_MEMBRANE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path90	3	GOCC_RIBOSE_PHOSPHATE_DIPHOSPHOKINASE_COMPLEX	0.44188690967512834	1	GO_RIBOSE_PHOSPHATE_DIPHOSPHOKINASE_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path541	58	GOCC_METHYLTRANSFERASE_COMPLEX	0.4421679090171615	1	GO_METHYLTRANSFERASE_COMPLEX	M17425	http://amigo.geneontology.org/amigo/term/GO:0034708	EntrezGeneIds	C5	CC	Gene Ontology	GO	A protein complex that possesses methyltransferase activity.	GO:0034708
path99	5	GOCC_INTERSTITIAL_MATRIX	0.4428075373769609	1	GO_INTERSTITIAL_MATRIX	M17473	http://amigo.geneontology.org/amigo/term/GO:0005614	EntrezGeneIds	C5	CC	Gene Ontology	GO	A type of extracellular matrix found in interstitial connective tissue, characterized by the presence of fibronectins, proteoglycans, and types I, III, V, VI, VII and XII collagens.	GO:0005614
path784	2	GOCC_IPAF_INFLAMMASOME_COMPLEX	0.4439562529545381	1	GO_IPAF_INFLAMMASOME_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path613	22	GOCC_POLYSOMAL_RIBOSOME	0.44457337193662855	1	GO_POLYSOMAL_RIBOSOME	NA	NA	NA	NA	NA	NA	NA	NA	NA
path915	1	GOCC_BORC_COMPLEX	0.4450845663047679	1	GO_BORC_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path928	3	GOCC_PRESYNAPTIC_CYTOSOL	0.4457782883011667	1	GO_PRESYNAPTIC_CYTOSOL	NA	NA	NA	NA	NA	NA	NA	NA	NA
path316	6	GOCC_COPI_VESICLE_COAT	0.4459046708786829	1	GO_COPI_VESICLE_COAT	M17078	http://amigo.geneontology.org/amigo/term/GO:0030126	EntrezGeneIds	C5	CC	Gene Ontology	GO	One of two multimeric complexes that forms a membrane vesicle coat. The mammalian COPI subunits are called alpha-, beta-, beta'-, gamma-, delta-, epsilon- and zeta-COP. Vesicles with COPI coats are found associated with Golgi membranes at steady state.	GO:0030126
path589	9	GOCC_NUCLEAR_INCLUSION_BODY	0.44708902434679143	1	GO_NUCLEAR_INCLUSION_BODY	M17134	http://amigo.geneontology.org/amigo/term/GO:0042405	EntrezGeneIds	C5	CC	Gene Ontology	GO	An intranuclear focus at which aggregated proteins have been sequestered.	GO:0042405
path325	14	GOCC_COPI_COATED_VESICLE	0.4486418572894109	1	GO_COPI_COATED_VESICLE	M17353	http://amigo.geneontology.org/amigo/term/GO:0030137	EntrezGeneIds	C5	CC	Gene Ontology	GO	A vesicle with a coat formed of the COPI coat complex proteins. COPI-coated vesicles are found associated with Golgi membranes at steady state, are involved in Golgi to endoplasmic reticulum (retrograde) vesicle transport, and possibly also in intra-Golgi transport.	GO:0030137
path300	8	GOCC_CCR4_NOT_COMPLEX	0.4486789227467928	1	GO_CCR4_NOT_COMPLEX	M17207	http://amigo.geneontology.org/amigo/term/GO:0030014	EntrezGeneIds	C5	CC	Gene Ontology	GO	The evolutionarily conserved CCR4-NOT complex is involved in several aspects of mRNA metabolism, including repression and activation of mRNA initiation, control of mRNA elongation, and the deadenylation and subsequent degradation of mRNA. In Saccharomyces the CCR4-NOT complex comprises a core complex of 9 proteins (Ccr4p, Caf1p, Caf40p, Caf130p, Not1p, Not2p, Not3p, Not4p, and Not5p), Caf4p, Caf16p, and several less well characterized proteins.	GO:0030014
path519	3	GOCC_HULC_COMPLEX	0.44878721232044816	1	GO_HULC_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path946	3	GOCC_ENDOPLASMIC_RETICULUM_PLASMA_MEMBRANE_CONTACT_SITE	0.4494690072722648	1	GO_ENDOPLASMIC_RETICULUM_PLASMA_MEMBRANE_CONTACT_SITE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path8	6	GOCC_EXOCYST	0.4496683572591855	1	GO_EXOCYST	M17570	http://amigo.geneontology.org/amigo/term/GO:0000145	EntrezGeneIds	C5	CC	Gene Ontology	GO	A protein complex peripherally associated with the plasma membrane that determines where vesicles dock and fuse. At least eight complex components are conserved between yeast and mammals.	GO:0000145
path434	33	GOCC_PCG_PROTEIN_COMPLEX	0.45017445253989075	1	GO_PCG_PROTEIN_COMPLEX	M17237	http://amigo.geneontology.org/amigo/term/GO:0031519	EntrezGeneIds	C5	CC	Gene Ontology	GO	A chromatin-associated multiprotein complex containing Polycomb Group proteins. In Drosophila, Polycomb group proteins are involved in the long-term maintenance of gene repression, and PcG protein complexes associate with Polycomb group response elements (PREs) in target genes to regulate higher-order chromatin structure.	GO:0031519
path958	28	GOCC_PHOSPHATASE_COMPLEX	0.45017489239519887	1	GO_PHOSPHATASE_COMPLEX	M17017	http://amigo.geneontology.org/amigo/term/GO:1903293	EntrezGeneIds	C5	CC	Gene Ontology	GO	A protein complex which is capable of phosphatase activity.	GO:1903293
path354	11	GOCC_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR	0.4506140553032916	1	GO_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR	M17563	http://amigo.geneontology.org/amigo/term/GO:0030687	EntrezGeneIds	C5	CC	Gene Ontology	GO	A preribosomal complex consisting of 27SA, 27SB, and/or 7S pre-rRNA, 5S rRNA, ribosomal proteins including late-associating large subunit proteins, and associated proteins; a precursor of the eukaryotic cytoplasmic large ribosomal subunit.	GO:0030687
path481	3	GOCC_CORTICAL_ENDOPLASMIC_RETICULUM	0.4543088244880883	1	GO_CORTICAL_ENDOPLASMIC_RETICULUM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path277	6	GOCC_FLOTILLIN_COMPLEX	0.45528256020552116	1	GO_FLOTILLIN_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path222	3	GOCC_CALCIUM_AND_CALMODULIN_DEPENDENT_PROTEIN_KINASE_COMPLEX	0.45582458723891517	1	GO_CALCIUM_AND_CALMODULIN_DEPENDENT_PROTEIN_KINASE_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path959	2	GOCC_CALCITONIN_FAMILY_RECEPTOR_COMPLEX	0.45633545894825095	1	GO_CALCITONIN_FAMILY_RECEPTOR_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path571	3	GOCC_MKS_COMPLEX	0.46040898703396305	1	GO_MKS_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path537	35	GOCC_CALCIUM_CHANNEL_COMPLEX	0.46231038802820446	1	GO_CALCIUM_CHANNEL_COMPLEX	M17744	http://amigo.geneontology.org/amigo/term/GO:0034704	EntrezGeneIds	C5	CC	Gene Ontology	GO	An ion channel complex through which calcium ions pass.	GO:0034704
path262	35	GOCC_LATERAL_PLASMA_MEMBRANE	0.46328642452125723	1	GO_LATERAL_PLASMA_MEMBRANE	M17364	http://amigo.geneontology.org/amigo/term/GO:0016328	EntrezGeneIds	C5	CC	Gene Ontology	GO	The portion of the plasma membrane at the lateral side of the cell. In epithelial cells, lateral plasma membranes are on the sides of cells which lie at the interface of adjacent cells.	GO:0016328
path612	2	GOCC_GPI_ANCHOR_TRANSAMIDASE_COMPLEX	0.46429006544542495	1	GO_GPI_ANCHOR_TRANSAMIDASE_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path356	57	GOCC_CORTICAL_CYTOSKELETON	0.4653587505968918	1	GO_CORTICAL_CYTOSKELETON	M17212	http://amigo.geneontology.org/amigo/term/GO:0030863	EntrezGeneIds	C5	CC	Gene Ontology	GO	The portion of the cytoskeleton that lies just beneath the plasma membrane.	GO:0030863
path142	221	GOCC_MITOCHONDRIAL_MATRIX	0.4658092190242211	1	GO_MITOCHONDRIAL_MATRIX	M17305	http://amigo.geneontology.org/amigo/term/GO:0005759	EntrezGeneIds	C5	CC	Gene Ontology	GO	The gel-like material, with considerable fine structure, that lies in the matrix space, or lumen, of a mitochondrion. It contains the enzymes of the tricarboxylic acid cycle and, in some organisms, the enzymes concerned with fatty acid oxidation.	GO:0005759
path549	12	GOCC_ESC_E_Z_COMPLEX	0.4704678912833068	1	GO_ESC_E_Z_COMPLEX	M17640	http://amigo.geneontology.org/amigo/term/GO:0035098	EntrezGeneIds	C5	CC	Gene Ontology	GO	A multimeric protein complex that can methylate lysine-27 and lysine-9 residues of histone H3. In Drosophila the core subunits of the complex include ESC, E(Z), CAF1 (NURF-55) and SU(Z)12. In mammals the core subunits of the complex include EED, EZH2, SUZ12 and RBBP4.	GO:0035098
path466	7	GOCC_BLEB	0.4709421251713981	1	GO_BLEB	NA	NA	NA	NA	NA	NA	NA	NA	NA
path470	29	GOCC_CLEAVAGE_FURROW	0.473757425590451	1	GO_CLEAVAGE_FURROW	NA	NA	NA	NA	NA	NA	NA	NA	NA
path386	7	GOCC_PLATELET_DENSE_TUBULAR_NETWORK_MEMBRANE	0.4745504461099934	1	GO_PLATELET_DENSE_TUBULAR_NETWORK_MEMBRANE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path230	5	GOCC_OLIGOSACCHARYLTRANSFERASE_COMPLEX	0.4764493547331398	1	GO_OLIGOSACCHARYLTRANSFERASE_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path208	49	GOCC_MICROVILLUS	0.47674861157718734	1	GO_MICROVILLUS	M17255	http://amigo.geneontology.org/amigo/term/GO:0005902	EntrezGeneIds	C5	CC	Gene Ontology	GO	Thin cylindrical membrane-covered projections on the surface of an animal cell containing a core bundle of actin filaments. Present in especially large numbers on the absorptive surface of intestinal cells.	GO:0005902
path305	16	GOCC_DESMOSOME	0.47900555077147927	1	GO_DESMOSOME	M17581	http://amigo.geneontology.org/amigo/term/GO:0030057	EntrezGeneIds	C5	CC	Gene Ontology	GO	A cell-cell junction in which: on the cytoplasmic surface of each interacting plasma membrane is a dense plaque composed of a mixture of intracellular anchor proteins; a bundle of keratin intermediate filaments is attached to the surface of each plaque; transmembrane adhesion proteins of the cadherin family bind to the plaques and interact through their extracellular domains to hold the adjacent membranes together by a Ca2+-dependent mechanism.	GO:0030057
path243	418	GOCC_VESICLE_MEMBRANE	0.47957586664439517	1	GO_VESICLE_MEMBRANE	M17049	http://amigo.geneontology.org/amigo/term/GO:0012506	EntrezGeneIds	C5	CC	Gene Ontology	GO	The lipid bilayer surrounding any membrane-bounded vesicle in the cell.	GO:0012506
path98	45	GOCC_BASEMENT_MEMBRANE	0.4796705515133345	1	GO_BASEMENT_MEMBRANE	M17302	http://amigo.geneontology.org/amigo/term/GO:0005604	EntrezGeneIds	C5	CC	Gene Ontology	GO	A thin layer of dense material found in various animal tissues interposed between the cells and the adjacent connective tissue. It consists of the basal lamina plus an associated layer of reticulin fibers.	GO:0005604
path335	355	GOCC_AXON	0.48071027010074385	1	GO_AXON	M17182	http://amigo.geneontology.org/amigo/term/GO:0030424	EntrezGeneIds	C5	CC	Gene Ontology	GO	The long process of a neuron that conducts nerve impulses, usually away from the cell body to the terminals and varicosities, which are sites of storage and release of neurotransmitter.	GO:0030424
path383	11	GOCC_PLATELET_ALPHA_GRANULE_MEMBRANE	0.4819552654478569	1	GO_PLATELET_ALPHA_GRANULE_MEMBRANE	M17081	http://amigo.geneontology.org/amigo/term/GO:0031092	EntrezGeneIds	C5	CC	Gene Ontology	GO	The lipid bilayer surrounding the platelet alpha granule.	GO:0031092
path550	12	GOCC_PRC1_COMPLEX	0.48376430946253934	1	GO_PRC1_COMPLEX	M17402	http://amigo.geneontology.org/amigo/term/GO:0035102	EntrezGeneIds	C5	CC	Gene Ontology	GO	A multiprotein complex that mediates monoubiquitination of lysine residues of histone H2A (lysine-118 in Drosophila or lysine-119 in mammals). The complex is required for stable long-term maintenance of transcriptionally repressed states and is involved in chromatin remodeling.	GO:0035102
path406	96	GOCC_LEADING_EDGE_MEMBRANE	0.4866838530144322	1	GO_LEADING_EDGE_MEMBRANE	M17334	http://amigo.geneontology.org/amigo/term/GO:0031256	EntrezGeneIds	C5	CC	Gene Ontology	GO	The portion of the plasma membrane surrounding the leading edge of a motile cell.	GO:0031256
path874	424	GOCC_GOLGI_APPARATUS_SUBCOMPARTMENT	0.48679784788938313	1	GO_GOLGI_APPARATUS_SUBCOMPARTMENT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path298	28	GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	0.4879847266181086	1	GO_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	M17218	http://amigo.geneontology.org/amigo/term/GO:0022627	EntrezGeneIds	C5	CC	Gene Ontology	GO	The small subunit of a ribosome located in the cytosol.	GO:0022627
path443	83	GOCC_I_BAND	0.4882723641147596	1	GO_I_BAND	M16979	http://amigo.geneontology.org/amigo/term/GO:0031674	EntrezGeneIds	C5	CC	Gene Ontology	GO	A region of a sarcomere that appears as a light band on each side of the Z disc, comprising a region of the sarcomere where thin (actin) filaments are not overlapped by thick (myosin) filaments; contains actin, troponin, and tropomyosin; each sarcomere includes half of an I band at each end.	GO:0031674
path126	17	GOCC_U2_SNRNP	0.4884139783425645	1	GO_U2_SNRNP	M17226	http://amigo.geneontology.org/amigo/term/GO:0005686	EntrezGeneIds	C5	CC	Gene Ontology	GO	A ribonucleoprotein complex that contains small nuclear RNA U2.	GO:0005686
path341	102	GOCC_COATED_VESICLE_MEMBRANE	0.48851512278839515	1	GO_COATED_VESICLE_MEMBRANE	M17439	http://amigo.geneontology.org/amigo/term/GO:0030662	EntrezGeneIds	C5	CC	Gene Ontology	GO	The lipid bilayer surrounding a coated vesicle.	GO:0030662
path15	10	GOCC_NUCLEAR_EXOSOME_RNASE_COMPLEX	0.4885159355957875	1	GO_NUCLEAR_EXOSOME_RNASE_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path345	170	GOCC_SECRETORY_GRANULE_MEMBRANE	0.4886102970213508	1	GO_SECRETORY_GRANULE_MEMBRANE	M17505	http://amigo.geneontology.org/amigo/term/GO:0030667	EntrezGeneIds	C5	CC	Gene Ontology	GO	The lipid bilayer surrounding a secretory granule.	GO:0030667
path433	56	GOCC_MOTILE_CILIUM	0.48909568790687735	1	GO_MOTILE_CILIUM	M17253	http://amigo.geneontology.org/amigo/term/GO:0031514	EntrezGeneIds	C5	CC	Gene Ontology	GO	A cilium which has a variable arrangement of axonemal microtubules, contains molecular motors, and beats with a characteristic whip-like pattern that promotes cell motility or transport of fluids and other cells across a cell surface. Motile cilia are typically found in multiple copies on epithelial cells that line the lumenal ducts of various tissues. Motile cilia may also function as sensory organelles.	GO:0031514
path637	64	GOCC_APICAL_JUNCTION_COMPLEX	0.48919766668587406	1	GO_APICAL_JUNCTION_COMPLEX	M17158	http://amigo.geneontology.org/amigo/term/GO:0043296	EntrezGeneIds	C5	CC	Gene Ontology	GO	A functional unit located near the cell apex at the points of contact between epithelial cells, which in vertebrates is composed of the tight junction, the zonula adherens, and desmosomes and in some invertebrates, such as Drosophila, is composed of the subapical complex (SAC), the zonula adherens and the septate junction. Functions in the regulation of cell polarity, tissue integrity and intercellular adhesion and permeability.	GO:0043296
