pathways	n_tested	terms	rawp	FDR_BY	STANDARD_NAME	SYSTEMATIC_NAME	EXTERNAL_DETAILS_URL	CHIP	CATEGORY_CODE	SUB_CATEGORY_CODE	CONTRIBUTOR	CONTRIBUTOR_ORG	DESCRIPTION_BRIEF	ID
path1379	43	REACTOME_RHOB_GTPASE_CYCLE	0.3680692852211098	1	REACTOME_RHOB_GTPASE_CYCLE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path847	14	REACTOME_MITOPHAGY	0.3686456272899465	1	REACTOME_MITOPHAGY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1450	15	REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.36960728585817104	1	REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	M1009	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_27258	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Endosomal Sorting Complex Required For Transport (ESCRT)	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_27258
path911	47	REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	0.36968960950828633	1	REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path635	427	REACTOME_TRANSPORT_OF_SMALL_MOLECULES	0.370186672909371	1	REACTOME_TRANSPORT_OF_SMALL_MOLECULES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1589	8	REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY	0.37145390483995344	1	REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1330	92	REACTOME_METABOLISM_OF_STEROIDS	0.37149728314546776	1	REACTOME_METABOLISM_OF_STEROIDS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1189	19	REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	0.37263772939820494	1	REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	M783	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1768	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Processing of Capped Intronless Pre-mRNA	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1768
path11	4	REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	0.3728553865253499	1	REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	NA	NA	NA	NA	NA	NA	NA	NA	NA
path325	36	REACTOME_SNRNP_ASSEMBLY	0.3733631057821597	1	REACTOME_SNRNP_ASSEMBLY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path45	17	REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	0.3735571661962788	1	REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	M12123	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_2202	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Effects of PIP2 hydrolysis	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_2202
path622	42	REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	0.37433163729991414	1	REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	M6729	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15510	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Recruitment of NuMA to mitotic centrosomes	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15510
path1065	53	REACTOME_ONCOGENIC_MAPK_SIGNALING	0.37537978521362697	1	REACTOME_ONCOGENIC_MAPK_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path724	14	REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	0.37581816026573406	1	REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	M10322	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_18377	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Glucagon-type ligand receptors	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_18377
path1578	48	REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY	0.37622354252097684	1	REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path577	22	REACTOME_HSF1_ACTIVATION	0.3764949450187219	1	REACTOME_HSF1_ACTIVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1144	5	REACTOME_ETHANOL_OXIDATION	0.3769525383313148	1	REACTOME_ETHANOL_OXIDATION	M14663	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_34	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Ethanol oxidation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_34
path291	24	REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION	0.37699743212331416	1	REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path595	7	REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D	0.3771807631873423	1	REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D	NA	NA	NA	NA	NA	NA	NA	NA	NA
path810	10	REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA	0.3773257531312048	1	REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA
path592	6	REACTOME_DEFECTIVE_CHST6_CAUSES_MCDC1	0.3776629662454594	1	REACTOME_DEFECTIVE_CHST6_CAUSES_MCDC1	NA	NA	NA	NA	NA	NA	NA	NA	NA
path594	6	REACTOME_DEFECTIVE_ST3GAL3_CAUSES_MCT12_AND_EIEE15	0.3776629662454594	1	REACTOME_DEFECTIVE_ST3GAL3_CAUSES_MCT12_AND_EIEE15	NA	NA	NA	NA	NA	NA	NA	NA	NA
path621	40	REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	0.37827908685996225	1	REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	M748	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15296	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Recruitment of mitotic centrosome proteins and complexes	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15296
path386	28	REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	0.3783735978001146	1	REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path389	9	REACTOME_KERATAN_SULFATE_DEGRADATION	0.37844313101029725	1	REACTOME_KERATAN_SULFATE_DEGRADATION	M691	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_121313	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Keratan sulfate degradation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_121313
path546	5	REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2_SAE1	0.37922019530799184	1	REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2_SAE1	NA	NA	NA	NA	NA	NA	NA	NA	NA
path611	23	REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	0.3803557704511367	1	REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1399	7	REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	0.38082969322058285	1	REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1416	13	REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY	0.38161037070610265	1	REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path856	16	REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	0.3816120344070514	1	REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1449	25	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.38250199048406497	1	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	M546	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_115606	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in O-linked glycosylation of mucins	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_115606
path1059	276	REACTOME_NEUTROPHIL_DEGRANULATION	0.3837344869326862	1	REACTOME_NEUTROPHIL_DEGRANULATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path117	174	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.3838070986198482	1	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	M610	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118779	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Extracellular matrix organization	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118779
path1236	18	REACTOME_SIGNALING_BY_FGFR2_IIIA_TM	0.38394709611674954	1	REACTOME_SIGNALING_BY_FGFR2_IIIA_TM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path626	23	REACTOME_PERK_REGULATES_GENE_EXPRESSION	0.3861684303650822	1	REACTOME_PERK_REGULATES_GENE_EXPRESSION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1193	26	REACTOME_APOPTOTIC_EXECUTION_PHASE	0.3877347240843143	1	REACTOME_APOPTOTIC_EXECUTION_PHASE	M2341	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_995	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Apoptotic execution  phase	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_995
path120	9	REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.38834645025335746	1	REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	M643	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_120829	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Acyl chain remodelling of PC	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_120829
path688	45	REACTOME_CIRCADIAN_CLOCK	0.3893570743882274	1	REACTOME_CIRCADIAN_CLOCK	M938	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_24941	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Circadian Clock	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_24941
path94	17	REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION	0.3900479861376054	1	REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path562	10	REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING	0.39019842481102623	1	REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path477	4	REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION	0.39029575723715537	1	REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path399	94	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.39041220638756663	1	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	M16312	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12051	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Cell surface interactions at the vascular wall	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12051
path1151	3	REACTOME_MRNA_EDITING_C_TO_U_CONVERSION	0.3908185751472828	1	REACTOME_MRNA_EDITING_C_TO_U_CONVERSION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path64	68	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.39139555606799376	1	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	M518	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_111119	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Antigen processing-Cross presentation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_111119
path1485	16	REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY	0.39262944171232234	1	REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path759	13	REACTOME_PLATELET_SENSITIZATION_BY_LDL	0.39391364798112205	1	REACTOME_PLATELET_SENSITIZATION_BY_LDL	M919	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_23879	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Platelet sensitization by LDL	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_23879
path464	6	REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM	0.39413113657822324	1	REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM	M677	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_121189	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Abacavir transport and metabolism	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_121189
path902	9	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS	0.3954935255334431	1	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1229	5	REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1	0.39606439693562956	1	REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1	NA	NA	NA	NA	NA	NA	NA	NA	NA
path967	8	REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE	0.3968494468747141	1	REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1315	6	REACTOME_CRISTAE_FORMATION	0.39716903842114726	1	REACTOME_CRISTAE_FORMATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1186	33	REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	0.3979032012478581	1	REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	M620	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1195	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Insulin receptor signalling cascade	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1195
path1425	9	REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS	0.3983244154498388	1	REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1090	21	REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	0.39863780591863085	1	REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	NA	NA	NA	NA	NA	NA	NA	NA	NA
path728	11	REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	0.40043081239868317	1	REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	M813	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19189	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Synthesis, Secretion, and Deacylation of Ghrelin	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19189
path29	11	REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING	0.4007833917383959	1	REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path523	65	REACTOME_EPH_EPHRIN_SIGNALING	0.40139566171089835	1	REACTOME_EPH_EPHRIN_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1133	1	REACTOME_FRUCTOSE_CATABOLISM	0.4020416262866889	1	REACTOME_FRUCTOSE_CATABOLISM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1575	3	REACTOME_FLT3_SIGNALING_BY_CBL_MUTANTS	0.4038932904635265	1	REACTOME_FLT3_SIGNALING_BY_CBL_MUTANTS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1505	2	REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM	0.40393899545209344	1	REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path519	4	REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.40483595104614273	1	REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	M3634	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_13541	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Caspase-mediated cleavage of cytoskeletal proteins	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_13541
path1592	4	REACTOME_SERINE_BIOSYNTHESIS	0.40549776811423677	1	REACTOME_SERINE_BIOSYNTHESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1410	27	REACTOME_INTERLEUKIN_12_SIGNALING	0.40609065176554515	1	REACTOME_INTERLEUKIN_12_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path623	10	REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.40610040091786725	1	REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	M19861	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_21387	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Energy dependent regulation of mTOR by LKB1-AMPK	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_21387
path474	14	REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.4086647141335679	1	REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	M669	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_121111	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Downregulation of SMAD2/3:SMAD4 transcriptional activity	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_121111
path404	9	REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	0.40890204689062926	1	REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	M603	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118713	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in YAP1- and WWTR1 (TAZ)-stimulated gene expression	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118713
path1001	8	REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	0.40985714753195057	1	REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1203	19	REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER	0.41119003873182797	1	REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER	NA	NA	NA	NA	NA	NA	NA	NA	NA
path675	32	REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	0.41151082530865174	1	REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path328	6	REACTOME_ANDROGEN_BIOSYNTHESIS	0.41290842173834064	1	REACTOME_ANDROGEN_BIOSYNTHESIS	M504	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_11059	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Androgen biosynthesis	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_11059
path756	11	REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING	0.4140500112583184	1	REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path70	13	REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING	0.41471964261347144	1	REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path116	73	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.4154352928124245	1	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	M587	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118572	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Degradation of the extracellular matrix	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118572
path365	41	REACTOME_SIGNALING_BY_NOTCH1	0.4155803858326721	1	REACTOME_SIGNALING_BY_NOTCH1	M616	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118859	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Signaling by NOTCH1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118859
path426	9	REACTOME_PECAM1_INTERACTIONS	0.41563662444023985	1	REACTOME_PECAM1_INTERACTIONS	M11773	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12519	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in PECAM1 interactions	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12519
path585	18	REACTOME_INTEGRIN_SIGNALING	0.41804942528084194	1	REACTOME_INTEGRIN_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path553	16	REACTOME_HDACS_DEACETYLATE_HISTONES	0.4187540793863649	1	REACTOME_HDACS_DEACETYLATE_HISTONES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1543	4	REACTOME_SIGNALING_BY_MEMBRANE_TETHERED_FUSIONS_OF_PDGFRA_OR_PDGFRB	0.41983691959649416	1	REACTOME_SIGNALING_BY_MEMBRANE_TETHERED_FUSIONS_OF_PDGFRA_OR_PDGFRB	NA	NA	NA	NA	NA	NA	NA	NA	NA
path602	13	REACTOME_NEPHRIN_FAMILY_INTERACTIONS	0.4204766631345708	1	REACTOME_NEPHRIN_FAMILY_INTERACTIONS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1581	120	REACTOME_SENSORY_PERCEPTION	0.42081855251445116	1	REACTOME_SENSORY_PERCEPTION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1283	14	REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	0.4233327239992342	1	REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	M927	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_23947	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in GABA synthesis, release, reuptake and degradation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_23947
path1136	11	REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.42371718800972547	1	REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	M17694	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_197	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Branched-chain amino acid catabolism	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_197
path98	6	REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.4245266827380067	1	REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	M1018	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1213	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Apoptosis induced DNA fragmentation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1213
path1532	1	REACTOME_LTC4_CYSLTR_MEDIATED_IL4_PRODUCTION	0.42480579227059634	1	REACTOME_LTC4_CYSLTR_MEDIATED_IL4_PRODUCTION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path734	151	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.4248376097979381	1	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	M5988	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19118	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in SLC-mediated transmembrane transport	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19118
path393	83	REACTOME_TCR_SIGNALING	0.42491811762287	1	REACTOME_TCR_SIGNALING	M15381	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12526	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in TCR signaling	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12526
path630	48	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	0.42494660311138593	1	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	M1008	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_27161	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Transcriptional Regulation of White Adipocyte Differentiation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_27161
